Disease,CleansedReadCode,Medcode,ReadcodeDescr,Category,SNOMED CT Concept ID
Hyposplenism,14N7.00,16827.0,H/O: splenectomy,History of Hyposplenism,161626009
Hyposplenism,7840100.0,27514.0,Total splenectomy,Procedure leading to Hyposplenism,
Hyposplenism,7840300.0,1393.0,Splenectomy NEC,Procedure leading to Hyposplenism,
Hyposplenism,7840400.0,31041.0,Laparoscopic total splenectomy,Procedure leading to Hyposplenism,
Hyposplenism,7840.00,34310.0,Total excision of spleen,Procedure leading to Hyposplenism,
Hyposplenism,7840.11,2759.0,Total splenectomy,Procedure leading to Hyposplenism,
Hyposplenism,7840y00,102966.0,Other specified total excision of spleen,Procedure leading to Hyposplenism,174776001
Hyposplenism,7840z00,59784.0,Total excision of spleen NOS,Procedure leading to Hyposplenism,174776001
Hyposplenism,7841.00,48198.0,Other excision of spleen,Procedure leading to Hyposplenism,
Hyposplenism,7841y00,102207.0,Other specified other excision of spleen,Procedure leading to Hyposplenism,234319005
Hyposplenism,7841z00,64291.0,Other excision of spleen NOS,Procedure leading to Hyposplenism,234319005
Hyposplenism,D415400,66973.0,Splenic atrophy,Diagnosis of Hyposplenism,82893001
Hyposplenism,D415600,66980.0,Splenic fibrosis,Diagnosis of Hyposplenism,56338005
Hyposplenism,D415700,9368.0,Splenic infarction,Diagnosis of Hyposplenism,22996003
Hyposplenism,D415800,62557.0,Non-traumatic rupture of spleen,Diagnosis of Hyposplenism,43325004
Hyposplenism,D415A00,39034.0,Hyposplenism,Diagnosis of Hyposplenism,23761004
Hyposplenism,PK01.00,22319.0,Absent spleen,Diagnosis of Hyposplenism,
Hyposplenism,PK01.11,10505.0,Asplenia,Diagnosis of Hyposplenism,
Hyposplenism,PK06.00,71462.0,Hypoplasia of spleen,Diagnosis of Hyposplenism,205735005
